block,species,chr,chr_beg,chr_end,orientation
577,CP005997.1,1,3974907,3979224,+
577,AP012496.1,1,3957573,3961890,+
577,CP010314.1,1,4109633,4113950,+
577,CP003783.1,1,4061370,4065687,+
578,CP007800.1,1,4162509,4163977,+
578,AL009126.3,1,4189746,4191214,+
578,CP002468.1,1,2186174,2187642,+
578,CP010052.1,1,4189759,4191227,+
578,CP010053.1,1,4189507,4190975,+
578,CP008698.1,1,4167780,4169248,+
578,CP006881.1,1,4007599,4009067,+
578,CP003329.1,1,4189750,4191218,+
578,AP012496.1,1,4017182,4018650,+
578,CP010314.1,1,4169242,4170710,+
578,CP003783.1,1,4120979,4122447,+
578,CP003695.1,1,24377,25845,-
579,AL009126.3,1,161190,165527,+
579,CP004019.1,1,162509,166846,+
579,CP003329.1,1,161190,165527,+
579,AP012496.1,1,161189,165526,+
579,CP010314.1,1,161190,165527,+
579,CP003695.1,1,3878367,3882704,-
580,AL009126.3,1,166814,168058,+
580,CP004019.1,1,168133,169377,+
580,CP003329.1,1,166812,168056,+
580,AP012496.1,1,166812,168056,+
580,CP010314.1,1,166814,168058,+
580,CP003783.1,1,166818,168062,+
580,CP003695.1,1,3875726,3876971,-
581,AL009126.3,1,168197,171140,+
581,CP004019.1,1,169516,172459,+
581,CP010052.1,1,168199,171146,+
581,CP003329.1,1,168195,171138,+
581,AP012496.1,1,168195,171138,+
581,CP010314.1,1,168197,171140,+
581,CP003695.1,1,3872644,3875587,-
582,AL009126.3,1,172531,176140,+
582,CP004019.1,1,173850,177459,+
582,CP003329.1,1,172529,176138,+
582,AP012496.1,1,172528,176137,+
582,CP010314.1,1,172531,176140,+
582,CP003695.1,1,3867644,3871253,-
583,CP002468.1,1,181482,183108,+
583,CP007409.1,1,2050294,2051906,+
584,CP002468.1,1,411757,414144,+
584,CP002906.1,1,2281369,2283689,+
585,CP002468.1,1,724481,729784,+
585,CP007409.1,1,2544786,2550089,+
585,CP002183.1,1,2526712,2532393,+
586,CP002468.1,1,730267,732191,+
586,CP002906.1,1,2542056,2543982,+
586,CP007409.1,1,2550572,2552496,+
586,CP002905.1,1,2688062,2689707,+
587,CP002468.1,1,1478733,1481575,+
587,CP004019.1,1,3287267,3290109,+
587,CP004405.1,1,3250539,3253381,+
588,CP002468.1,1,1487127,1489591,+
588,CP004019.1,1,3295661,3298130,+
588,CP004405.1,1,3258933,3261396,+
589,CP002468.1,1,1691261,1692368,+
589,CP002906.1,1,3481979,3483087,+
589,CP007409.1,1,3509406,3510513,+
589,CP002905.1,1,3660475,3661583,+
589,AP011541.2,1,3558079,3559186,+
589,CP002183.1,1,3482570,3483678,+
590,CP002468.1,1,1941101,1943009,+
590,CP005997.1,1,3781931,3783838,+
591,CP002468.1,1,2124689,2125724,+
591,CP009749.1,1,3847371,3848381,+
591,CP009611.1,1,3870943,3871953,+
591,CP009748.1,1,3774619,3775654,+
592,CP002468.1,1,2247705,2249712,+
592,AP012496.1,1,1357997,1360004,-
593,CP002468.1,1,2377480,2380442,+
593,CP002468.1,1,2383170,2386133,+
593,CP002468.1,1,2388175,2391139,+
593,CP002468.1,1,3159260,3162208,+
593,CP007409.1,1,92118,95075,+
593,CP007409.1,1,600471,603427,+
593,CP007409.1,1,2986955,2989909,-
593,AP011541.2,1,92087,95050,+
593,AP011541.2,1,97945,100908,+
593,CP003783.1,1,11672,14635,+
594,CP002468.1,1,2428458,2436944,+
594,CP007409.1,1,202730,211216,+
595,CP002468.1,1,2449786,2452108,+
595,CP002906.1,1,221037,223356,+
596,CP002468.1,1,2878112,2879237,+
596,CP002906.1,1,1855466,1856577,+
597,CP002468.1,1,2915531,2917446,+
597,CP004019.1,1,708088,710003,+
597,CP002906.1,1,668446,670361,+
597,CP004405.1,1,662527,664442,+
597,CP003695.1,1,3372283,3374199,-
598,CP002468.1,1,2962488,2963920,+
598,CP007409.1,1,691639,693071,+
599,CP002468.1,1,3008533,3010133,+
599,CP007409.1,1,736676,738276,+
599,AP011541.2,1,776752,778399,+
600,CP002468.1,1,3476881,3478112,+
600,CP007409.1,1,1208765,1209997,+
600,CP005997.1,1,1204849,1206081,+
601,CP002468.1,1,3478572,3480867,+
601,CP002906.1,1,1244264,1246575,+
601,CP007409.1,1,1210456,1212751,+
601,CP005997.1,1,1206540,1208835,+
601,AP011541.2,1,1277265,1279559,+
602,CP002468.1,1,3547408,3551200,+
602,CP007409.1,1,1279304,1282776,+
602,CP002905.1,1,1439934,1443570,+
602,AP011541.2,1,1347380,1350837,+
602,CP002183.1,1,1292079,1295500,+
602,CP003695.1,1,2732651,2735789,-
603,CP004019.1,1,203275,204833,+
603,CP004405.1,1,201180,202738,+
604,CP004019.1,1,522782,534909,+
604,CP004405.1,1,520543,532506,+
605,CP004019.1,1,560990,566750,+
605,CP002906.1,1,561970,567733,+
605,CP002905.1,1,693883,699705,+
605,CP004405.1,1,558549,564309,+
606,CP004019.1,1,589334,591311,+
606,CP002905.1,1,728860,730844,+
606,CP002183.1,1,578072,580049,+
606,CP004405.1,1,586893,588870,+
607,CP004019.1,1,754303,760280,+
607,CP004405.1,1,708740,714717,+
608,CP004019.1,1,765403,766773,+
608,CP002905.1,1,861540,862906,+
608,CP004405.1,1,719840,721210,+
609,CP004019.1,1,766863,768041,+
609,CP002906.1,1,727130,728307,+
609,CP005997.1,1,715330,716508,+
609,CP004405.1,1,721300,722478,+
609,CP003695.1,1,3313363,3314539,-
610,CP004019.1,1,1217687,1220906,+
610,CP002905.1,1,1323603,1326818,+
610,CP004405.1,1,1177753,1180986,+
610,CP003695.1,1,2858540,2861753,-
611,CP004019.1,1,1268992,1271466,+
611,CP004405.1,1,1229071,1231545,+
612,CP004019.1,1,1572347,1574301,+
612,CP004405.1,1,1532436,1534390,+
613,CP004019.1,1,2522636,2524339,+
613,CP004405.1,1,2485779,2487482,+
614,CP004019.1,1,3066591,3068178,+
614,CP004405.1,1,3029902,3031489,+
615,CP004019.1,1,3271744,3274184,+
615,CP004405.1,1,3235016,3237456,+
616,CP004019.1,1,3365281,3370841,+
616,CP004405.1,1,3328546,3334106,+
617,CP004019.1,1,3497120,3504641,+
617,CP004405.1,1,3460384,3467905,+
618,CP004019.1,1,3505955,3513073,+
618,CP007409.1,1,3497020,3504138,+
618,CP002905.1,1,3648091,3655209,+
618,CP002183.1,1,3470190,3477309,+
618,CP004405.1,1,3469219,3476337,+
618,CP003695.1,1,535256,542374,-
619,CP004019.1,1,3686204,3690809,+
619,CP004405.1,1,3649094,3653699,+
620,CP004019.1,1,3874349,3875979,+
620,CP004405.1,1,3837464,3839094,+
621,CP004019.1,1,3875981,3877626,+
621,CP002906.1,1,3835671,3837176,+
621,CP002183.1,1,3857145,3858739,+
621,CP004405.1,1,3839096,3840741,+
622,CP004019.1,1,3877627,3879233,+
622,CP004405.1,1,3840742,3842348,+
623,CP004019.1,1,3961241,3963024,+
623,CP007409.1,1,3943818,3945601,+
623,CP002905.1,1,4110510,4112295,+
623,CP002183.1,1,3939087,3940873,+
623,CP004405.1,1,3924356,3926139,+
623,CP003695.1,1,96082,97866,-
624,CP004019.1,1,3969795,3979011,+
624,CP004405.1,1,3932910,3942126,+
625,CP004019.1,1,4022384,4024320,+
625,CP002906.1,1,3982535,3984471,+
625,CP004405.1,1,3985487,3987423,+
626,CP004019.1,1,4031892,4034435,+
626,CP004405.1,1,3994995,3997554,+
627,CP002906.1,1,427331,428546,+
627,AP011541.2,1,432564,433779,+
628,CP002906.1,1,535905,538008,+
628,CP002905.1,1,670640,672735,+
629,CP002906.1,1,548672,551006,+
629,AP011541.2,1,2457078,2459410,-
629,CP002183.1,1,2510367,2512687,-
630,CP002906.1,1,588828,593517,+
630,CP002905.1,1,723855,728567,+
630,CP002183.1,1,573064,577774,+
631,CP002906.1,1,2503456,2507503,+
631,CP002905.1,1,644972,649035,-
632,CP002906.1,1,3045539,3047151,+
632,CP005997.1,1,3099242,3100854,+
633,CP002906.1,1,3095060,3098511,+
633,CP009749.1,1,3093449,3096910,+
633,CP009611.1,1,3095225,3098686,+
633,CP002183.1,1,3087682,3091140,+
633,CP009748.1,1,3046715,3050158,+
634,CP002906.1,1,3516590,3518425,+
634,CP007409.1,1,3545692,3547525,+
635,CP002906.1,1,3894706,3895951,+
635,AP011541.2,1,3971120,3972366,+
636,CP007409.1,1,1289165,1290498,+
636,CP002905.1,1,1449964,1451297,+
636,CP002183.1,1,1301885,1303218,+
637,CP007409.1,1,1823806,1825472,+
637,CP005997.1,1,2633812,2635481,-
638,CP007409.1,1,1827911,1829625,+
638,AP011541.2,1,3275908,3277620,-
638,CP002183.1,1,1988021,1989728,-
639,CP007409.1,1,1829627,1830760,+
639,CP005997.1,1,2629456,2630599,-
639,AP011541.2,1,3274764,3275907,-
639,CP002183.1,1,1986877,1988020,-
640,CP007409.1,1,1833725,1835031,+
640,CP005997.1,1,2625258,2626590,-
640,AP011541.2,1,1793673,1794950,+
640,AP011541.2,1,3269905,3271235,-
640,CP002183.1,1,1982122,1983453,-
641,CP007409.1,1,1839871,1843195,+
641,CP009749.1,1,2168479,2171801,-
642,CP007409.1,1,1856505,1859039,+
642,CP002183.1,1,1960651,1963182,-
643,CP007409.1,1,3487948,3495747,+
643,CP002183.1,1,3461113,3468912,+
644,CP005997.1,1,2606843,2621484,+
644,AP011541.2,1,3250844,3265530,+
644,CP002183.1,1,1963786,1978449,+
645,CP005997.1,1,2621486,2622739,+
645,AP011541.2,1,1797469,1798720,-
645,AP011541.2,1,3265532,3266783,+
645,CP002183.1,1,1978451,1979704,+
646,CP005997.1,1,2622759,2624505,+
646,AP011541.2,1,1795702,1797449,-
647,CP009749.1,1,13215,14593,+
647,CP009749.1,1,34951,36329,+
647,CP009749.1,1,94809,96187,+
647,CP009749.1,1,159395,160773,+
647,CP009749.1,1,565156,566534,+
647,CP009749.1,1,915363,916741,+
647,CP009749.1,1,2968025,2969402,-
647,CP009611.1,1,14070,15448,+
647,CP009611.1,1,35807,37185,+
647,CP009611.1,1,95663,97041,+
647,CP009611.1,1,101490,102868,+
647,CP009611.1,1,166080,167458,+
647,CP009611.1,1,172020,173398,+
647,CP009611.1,1,626818,628196,+
647,CP009611.1,1,886953,888331,+
647,CP009611.1,1,2926576,2927953,-
647,CP009748.1,1,94798,96176,+
647,CP009748.1,1,158983,160361,+
647,CP009748.1,1,553617,554995,+
647,CP009748.1,1,831802,833180,+
647,CP009748.1,1,2886781,2888158,-
648,CP009749.1,1,14758,20331,+
648,CP009611.1,1,15613,21186,+
648,CP009748.1,1,14762,20338,+
649,CP009749.1,1,24957,26051,+
649,CP009611.1,1,25813,26907,+
649,CP009748.1,1,24964,26059,+
650,CP009749.1,1,36535,41277,+
650,CP009611.1,1,37392,42135,+
650,CP009748.1,1,36562,41286,+
651,CP009749.1,1,80764,87389,+
651,CP009611.1,1,81627,88247,+
651,CP009748.1,1,80760,87377,+
652,CP009749.1,1,154729,155879,+
652,CP009611.1,1,161413,162564,+
652,CP009748.1,1,154317,155469,+
653,CP009749.1,1,161012,173931,+
653,CP009611.1,1,173637,186555,+
653,CP009748.1,1,160601,173523,+
654,CP009749.1,1,190269,191418,+
654,CP009611.1,1,203112,204273,+
655,CP009749.1,1,192378,198502,+
655,CP009611.1,1,233701,240257,+
656,CP009749.1,1,198841,213631,+
656,CP009611.1,1,243344,258115,+
656,CP009748.1,1,198475,213256,+
657,CP009749.1,1,216447,217989,+
657,CP009611.1,1,258117,259658,+
657,CP009748.1,1,214063,215606,+
658,CP009749.1,1,218931,221104,+
658,CP009611.1,1,260600,262773,+
658,CP009748.1,1,216548,218721,+
659,CP009749.1,1,223643,225258,+
659,CP009611.1,1,264821,266434,+
660,CP009749.1,1,225260,243257,+
660,CP009611.1,1,266436,284365,+
660,CP009748.1,1,219128,238006,+
661,CP009749.1,1,247388,255223,+
661,CP009611.1,1,288485,296320,+
661,CP009748.1,1,242860,250698,+
662,CP009749.1,1,256278,263948,+
662,CP009611.1,1,297824,305488,+
662,CP009748.1,1,251150,258825,+
663,CP009749.1,1,264150,266920,+
663,CP009611.1,1,305690,308456,+
663,CP009748.1,1,259011,261779,+
664,CP009749.1,1,277286,278884,+
664,CP009611.1,1,318823,320422,+
664,CP009748.1,1,273192,274791,+
665,CP009749.1,1,281013,284870,+
665,CP009611.1,1,322550,326407,+
665,CP009748.1,1,276920,280778,+
666,CP009749.1,1,287859,294011,+
666,CP009611.1,1,329404,335553,+
666,CP009748.1,1,282388,288547,+
667,CP009749.1,1,296611,299477,+
667,CP009611.1,1,338153,341019,+
667,CP009748.1,1,290019,292876,+
668,CP009749.1,1,299585,301530,+
668,CP009611.1,1,342416,344361,+
668,CP009748.1,1,293028,294967,+
669,CP009749.1,1,312705,316955,+
669,CP009611.1,1,355529,359779,+
670,CP009749.1,1,318242,333283,+
670,CP009611.1,1,361066,377532,+
670,CP009748.1,1,306194,322654,+
671,CP009749.1,1,335546,344096,+
671,CP009611.1,1,379438,387988,+
671,CP009748.1,1,324561,333111,+
672,CP009749.1,1,346334,347442,+
672,CP009611.1,1,390226,391334,+
672,CP009748.1,1,335349,336457,+
673,CP009749.1,1,350591,353632,+
673,CP009611.1,1,394487,397524,+
673,CP009748.1,1,339609,342649,+
674,CP009749.1,1,353663,355466,+
674,CP009611.1,1,400476,402278,+
674,CP009748.1,1,342681,344484,+
675,CP009749.1,1,386806,387833,+
675,CP009611.1,1,433602,434629,+
675,CP009748.1,1,375859,376891,+
676,CP009749.1,1,393722,418796,+
676,CP009611.1,1,440517,465590,+
676,CP009748.1,1,382782,407848,+
677,CP009749.1,1,424308,439503,+
677,CP009611.1,1,472384,487734,+
677,CP009748.1,1,413357,428336,+
678,CP009749.1,1,440442,442223,+
678,CP009611.1,1,490913,492662,+
679,CP009749.1,1,442225,463273,+
679,CP009611.1,1,492664,513713,+
679,CP009748.1,1,434272,455173,+
680,CP009749.1,1,476624,479229,+
680,CP009611.1,1,527063,529668,+
680,CP009748.1,1,468526,471131,+
681,CP009749.1,1,487755,494053,+
681,CP009611.1,1,536104,542423,+
682,CP009749.1,1,502905,504705,+
682,CP009611.1,1,549875,551678,+
682,CP009748.1,1,486001,487900,+
683,CP009749.1,1,506629,507723,+
683,CP009611.1,1,555919,557005,+
684,CP009749.1,1,515113,521068,+
684,CP009611.1,1,571735,577696,+
684,CP009748.1,1,503000,509008,+
685,CP009749.1,1,530913,541992,+
685,CP009611.1,1,589894,600969,+
685,CP009748.1,1,516686,527809,+
686,CP009749.1,1,542736,543744,+
686,CP009611.1,1,603556,604573,+
687,CP009749.1,1,543824,561372,+
687,CP009611.1,1,605430,623035,+
687,CP009748.1,1,532446,549714,+
688,CP009749.1,1,562355,563434,+
688,CP009749.1,1,912562,913641,+
689,CP009749.1,1,593519,599869,+
689,CP009611.1,1,650154,656505,+
689,AP012496.1,1,638452,644804,+
689,CP009748.1,1,577382,583741,+
690,CP009749.1,1,602039,608866,+
690,CP009611.1,1,658675,665506,+
690,AP012496.1,1,646974,653799,+
690,CP009748.1,1,585911,592729,+
691,CP009749.1,1,615244,617399,+
691,CP009611.1,1,674115,676272,+
691,AP012496.1,1,667705,669863,+
691,CP009748.1,1,600163,602321,+
692,CP009749.1,1,644752,648590,+
692,CP009611.1,1,703624,707462,+
692,CP009748.1,1,631385,635221,+
693,CP009749.1,1,677129,679614,+
693,CP009749.1,1,686618,689103,+
693,CP009749.1,1,698844,701329,+
693,CP009749.1,1,703213,705739,+
693,CP009749.1,1,707615,710141,+
694,CP009749.1,1,744163,754290,+
694,CP009611.1,1,732327,742495,+
694,CP009748.1,1,655177,665334,+
695,CP009749.1,1,779183,784287,+
695,CP009611.1,1,767389,772487,+
695,CP009748.1,1,690319,694871,+
696,CP009749.1,1,786038,787316,+
696,CP009748.1,1,696622,697897,+
697,CP009749.1,1,801854,813800,+
697,CP009611.1,1,780754,792700,+
697,CP009748.1,1,717171,729113,+
698,CP009749.1,1,814703,817145,+
698,CP009611.1,1,793603,796045,+
698,CP009748.1,1,730016,732458,+
699,CP009749.1,1,819671,821675,+
699,CP009611.1,1,798570,800587,+
699,CP009748.1,1,734983,737002,+
700,CP009749.1,1,829224,835723,+
700,CP009611.1,1,808121,814622,+
700,CP009748.1,1,744520,751020,+
701,CP009749.1,1,847539,850308,+
701,CP009611.1,1,821682,824450,+
701,CP009748.1,1,758078,760846,+
702,CP009749.1,1,857997,865164,+
702,CP009611.1,1,832184,839345,+
702,CP009748.1,1,776913,784076,+
703,CP009749.1,1,866705,869510,+
703,CP009748.1,1,785617,788409,+
704,CP009749.1,1,869512,878274,+
704,CP009611.1,1,841031,849798,+
704,CP009748.1,1,788411,797103,+
705,CP009749.1,1,880963,887600,+
705,CP009611.1,1,852552,859191,+
705,CP009748.1,1,797295,803933,+
706,CP009749.1,1,896783,899853,+
706,CP009611.1,1,868373,871443,+
706,CP009748.1,1,813106,816176,+
707,CP009749.1,1,918287,921184,+
707,CP009611.1,1,889880,892783,+
707,CP009748.1,1,834727,837609,+
708,CP009749.1,1,924649,938431,+
708,CP009611.1,1,896239,910021,+
708,CP009748.1,1,841063,855416,+
709,CP009749.1,1,956187,966766,+
709,CP009611.1,1,927774,938256,+
709,CP009748.1,1,873148,884373,+
710,CP009749.1,1,970156,972493,+
710,CP009611.1,1,942937,945274,+
710,CP009748.1,1,887764,890102,+
711,CP009749.1,1,975303,997454,+
711,CP009611.1,1,948094,970255,+
711,CP009748.1,1,892921,915101,+
712,CP009749.1,1,998483,1025813,+
712,CP009611.1,1,971286,998624,+
712,CP009748.1,1,916128,942440,+
713,CP009749.1,1,1046264,1050194,+
713,CP009611.1,1,1019072,1023018,+
713,CP009748.1,1,962879,966840,+
714,CP009749.1,1,1050322,1063458,+
714,CP009611.1,1,1023116,1036266,+
714,CP009748.1,1,966938,980301,+
715,CP009749.1,1,1065195,1072335,+
715,CP009611.1,1,1038003,1045142,+
715,CP009748.1,1,982037,989172,+
716,CP009749.1,1,1082589,1084154,+
716,CP009611.1,1,1055395,1056960,+
716,CP009748.1,1,999385,1000526,+
717,CP009749.1,1,1084927,1097038,+
717,CP009611.1,1,1058287,1070422,+
717,CP009748.1,1,1001872,1014006,+
718,CP009749.1,1,1099912,1113173,+
718,CP009611.1,1,1073297,1086556,+
718,CP009748.1,1,1016880,1030149,+
719,CP009749.1,1,1113464,1115583,+
719,CP009611.1,1,1086846,1088965,+
719,CP009748.1,1,1033063,1035179,+
720,CP009749.1,1,1115969,1118788,+
720,CP009611.1,1,1089351,1092169,+
720,CP009748.1,1,1035565,1038386,+
721,CP009749.1,1,1122335,1135036,+
721,CP009611.1,1,1093392,1106107,+
721,CP009748.1,1,1043930,1056694,+
722,CP009749.1,1,1136483,1152501,+
722,CP009611.1,1,1107554,1123459,+
722,CP009748.1,1,1058124,1074145,+
723,CP009749.1,1,1153892,1163188,+
723,CP009611.1,1,1124850,1134146,+
723,CP009748.1,1,1075536,1084835,+
724,CP009749.1,1,1169578,1171204,+
724,CP009748.1,1,1091224,1092851,+
725,CP009749.1,1,1194784,1196657,+
725,CP009611.1,1,1160380,1162251,+
725,CP009748.1,1,1116403,1118275,+
726,CP009749.1,1,1196870,1201473,+
726,CP009611.1,1,1162464,1167069,+
726,CP009748.1,1,1118490,1123105,+
727,CP009749.1,1,1201563,1206155,+
727,CP009611.1,1,1168812,1173403,+
727,CP009748.1,1,1124845,1129380,+
728,CP009749.1,1,1214412,1216935,+
728,CP009611.1,1,1180592,1183125,+
728,CP009748.1,1,1199299,1201935,+
729,CP009749.1,1,1220517,1225697,+
729,CP009611.1,1,1186698,1191880,+
729,CP009748.1,1,1202160,1207343,+
730,CP009749.1,1,1227830,1240823,+
730,CP009611.1,1,1193155,1206153,+
730,CP009748.1,1,1208547,1221529,+
731,CP009749.1,1,1243283,1245749,+
731,CP009611.1,1,1208617,1211083,+
732,CP009749.1,1,1245751,1246970,+
732,CP009611.1,1,1211085,1212304,+
732,CP009748.1,1,1224122,1225341,+
733,CP009749.1,1,1249863,1251356,+
733,CP009611.1,1,1215197,1216689,+
733,CP009748.1,1,1229311,1230797,+
734,CP009749.1,1,1256212,1259751,+
734,CP009611.1,1,1221561,1225107,+
734,CP009748.1,1,1235638,1239197,+
735,CP009749.1,1,1259798,1261808,+
735,CP009611.1,1,1244921,1246951,+
736,CP009749.1,1,1261810,1269424,+
736,CP009611.1,1,1246953,1254567,+
736,CP009748.1,1,1260929,1268562,+
737,CP009749.1,1,1272543,1280705,+
737,CP009611.1,1,1257680,1265895,+
737,CP009748.1,1,1271656,1279870,+
738,CP009749.1,1,1283598,1285141,+
738,CP009611.1,1,1268788,1270331,+
738,CP009748.1,1,1282767,1284309,+
739,CP009749.1,1,1285398,1286695,+
739,CP009611.1,1,1270588,1271885,+
739,CP009748.1,1,1284566,1285869,+
740,CP009749.1,1,1291148,1297926,+
740,CP009611.1,1,1276338,1283226,+
740,CP009748.1,1,1290316,1297070,+
741,CP009749.1,1,1298366,1303300,+
741,CP009611.1,1,1283621,1288561,+
741,CP009748.1,1,1298215,1303267,+
742,CP009749.1,1,1303435,1308696,+
742,CP009611.1,1,1288696,1293960,+
742,CP009748.1,1,1303402,1308668,+
743,CP009749.1,1,1313017,1317527,+
743,CP009611.1,1,1298282,1302790,+
743,CP009748.1,1,1313003,1317510,+
744,CP009749.1,1,1323917,1335208,+
744,CP009611.1,1,1310488,1321779,+
744,CP009748.1,1,1325994,1337287,+
745,CP009749.1,1,1341261,1343411,+
745,CP009611.1,1,1327835,1329985,+
745,CP009748.1,1,1343360,1345503,+
746,CP009749.1,1,1348542,1350426,+
746,CP009611.1,1,1335115,1337003,+
746,CP009748.1,1,1350633,1352519,+
747,CP009749.1,1,1371146,1376554,+
747,CP009611.1,1,1360934,1366358,+
747,CP009748.1,1,1372558,1377967,+
748,CP009749.1,1,1383266,1385640,+
748,CP009611.1,1,1373054,1375430,+
748,CP009748.1,1,1384677,1387048,+
749,CP009749.1,1,1391343,1409220,+
749,CP009611.1,1,1381134,1399012,+
749,CP009748.1,1,1392755,1410832,+
750,CP009749.1,1,1422595,1424797,+
750,CP009611.1,1,1412385,1414586,+
750,CP009748.1,1,1424211,1426428,+
751,CP009749.1,1,1424798,1480399,+
751,CP009611.1,1,1414587,1470179,+
752,CP009749.1,1,1484434,1487309,+
752,CP009611.1,1,1474214,1477089,+
752,CP009748.1,1,1432324,1435204,+
753,CP009749.1,1,1489493,1493967,+
753,CP009611.1,1,1479273,1483748,+
753,CP009748.1,1,1437394,1441878,+
754,CP009749.1,1,1520283,1522749,+
754,CP009611.1,1,1510079,1512544,+
754,CP009748.1,1,1468166,1470633,+
755,CP009749.1,1,1559968,1563994,+
755,CP009611.1,1,1549761,1553787,+
755,CP009748.1,1,1507819,1511863,+
756,CP009749.1,1,1566278,1571689,+
756,CP009611.1,1,1556073,1561484,+
756,CP009748.1,1,1514132,1519535,+
757,CP009749.1,1,1576665,1582144,+
757,CP009611.1,1,1566461,1571940,+
757,CP009748.1,1,1524529,1530000,+
758,CP009749.1,1,1582543,1584114,+
758,CP009611.1,1,1572366,1573937,+
758,CP009748.1,1,1531727,1533298,+
759,CP009749.1,1,1654503,1655966,+
759,CP009611.1,1,1644329,1645792,+
759,CP009748.1,1,1602881,1604349,+
760,CP009749.1,1,1725947,1729801,+
760,CP009611.1,1,1715774,1719628,+
760,CP009748.1,1,1674294,1678148,+
761,CP009749.1,1,1731557,1805683,+
761,CP009611.1,1,1723639,1797774,+
761,CP009748.1,1,1678830,1752959,+
762,CP009749.1,1,1805685,1811959,+
762,CP009611.1,1,1799060,1805337,+
762,CP009748.1,1,1752961,1759210,+
763,CP009749.1,1,1816628,1818434,+
763,CP009611.1,1,1810009,1811813,+
763,CP009748.1,1,1763883,1765687,+
764,CP009749.1,1,1828837,1830446,+
764,CP009611.1,1,1817671,1819303,+
765,CP009749.1,1,1840848,1842100,+
765,CP009611.1,1,1829703,1831194,+
766,CP009749.1,1,1843453,1844945,+
766,CP009611.1,1,1832042,1833534,+
766,CP009748.1,1,1795082,1796580,+
767,CP009749.1,1,1846538,1847934,+
767,CP009611.1,1,1837938,1839360,+
767,CP009748.1,1,1798719,1800045,+
768,CP009749.1,1,1848712,1853247,+
768,CP009611.1,1,1840103,1844635,+
768,CP009748.1,1,1800930,1805234,+
769,CP009749.1,1,1853697,1856588,+
769,CP009611.1,1,1845361,1848261,+
769,CP009748.1,1,1805344,1808280,+
770,CP009749.1,1,1857840,1862341,+
770,CP009611.1,1,1849512,1854015,+
770,CP009748.1,1,1809862,1814380,+
771,CP009749.1,1,1871685,1873097,+
771,CP009611.1,1,1863356,1864768,+
771,CP009748.1,1,1823693,1825120,+
772,CP009749.1,1,1883393,1884495,+
772,CP009611.1,1,1875068,1876170,+
772,CP009748.1,1,1835421,1836523,+
773,CP009749.1,1,1884555,1891748,+
773,CP009611.1,1,1877500,1884709,+
774,CP009749.1,1,1891750,1894925,+
774,CP009611.1,1,1884711,1887886,+
774,CP009748.1,1,1836821,1839990,+
775,CP009749.1,1,1899507,1902214,+
775,CP009611.1,1,1892032,1894742,+
775,CP009748.1,1,1840612,1843324,+
776,CP009749.1,1,1906668,1908622,+
776,CP009611.1,1,1899196,1901150,+
777,CP009749.1,1,1911854,1913944,+
